조사연도,가구고유번호(MD제공용),원리금상환액,원금상환액,가구주 미은퇴시_노후준비상황,가구주 미은퇴시_최소생활비
2017,31700271.0,2000.0,2000.0,3.0,500.0
2017,31700301.0,876.0,440.0,2.0,200.0
2017,31700341.0,620.0,492.0,3.0,200.0
2017,31700371.0,360.0,0.0,4.0,200.0
2017,32200331.0,0.0,0.0,3.0,150.0
2017,32200351.0,0.0,0.0,5.0,200.0
2017,32200371.0,788.0,200.0,3.0,300.0
2017,32600211.0,0.0,0.0,4.0,200.0
2017,32600221.0,0.0,0.0,3.0,300.0
2017,32600241.0,804.0,700.0,,0.0
2017,32700201.0,1313.0,800.0,4.0,300.0
2017,32700211.0,0.0,0.0,4.0,100.0
2017,32700221.0,600.0,360.0,3.0,200.0
2017,32700231.0,396.0,240.0,4.0,200.0
2017,32700241.0,360.0,0.0,,0.0
2017,32700251.0,824.0,620.0,5.0,100.0
2017,32700261.0,0.0,0.0,3.0,100.0
2017,32700271.0,50.0,0.0,4.0,150.0
2017,32700311.0,0.0,0.0,3.0,250.0
2017,32700321.0,0.0,0.0,4.0,100.0
2017,32700331.0,2795.0,2148.0,5.0,200.0
2017,32700341.0,0.0,0.0,,0.0
2017,33200381.0,300.0,132.0,4.0,100.0
2017,33200391.0,0.0,0.0,2.0,150.0
2017,33201241.0,0.0,0.0,3.0,250.0
2017,33201251.0,3066.0,2940.0,4.0,150.0
2017,33201291.0,0.0,0.0,5.0,200.0
2017,33700201.0,500.0,500.0,4.0,120.0
2017,33700221.0,2870.0,2000.0,4.0,300.0
2017,33700231.0,0.0,0.0,3.0,145.0
2017,34200381.0,1240.0,1000.0,,0.0
2017,34201211.0,0.0,0.0,4.0,150.0
2017,34201221.0,0.0,0.0,,0.0
2017,34201241.0,2000.0,1455.0,5.0,250.0
2017,35200241.0,1617.0,1300.0,3.0,150.0
2017,35200251.0,9590.0,9100.0,4.0,250.0
2017,35200361.0,0.0,0.0,,0.0
2017,35201241.0,0.0,0.0,,0.0
2017,35201251.0,1168.0,1000.0,3.0,150.0
2017,35501261.0,0.0,0.0,4.0,250.0
2017,35501271.0,480.0,0.0,3.0,200.0
2017,35501281.0,0.0,0.0,4.0,200.0
2017,35501291.0,2300.0,1950.0,4.0,150.0
2017,36200201.0,0.0,0.0,4.0,100.0
2017,36200251.0,336.0,168.0,4.0,150.0
2017,36200321.0,400.0,0.0,2.0,200.0
2017,36200341.0,420.0,300.0,3.0,150.0
2017,36200351.0,60.0,60.0,4.0,150.0
2017,36501201.0,0.0,0.0,,0.0
2017,36501211.0,28893.0,28040.0,5.0,200.0
2017,36501231.0,972.0,600.0,3.0,200.0
2017,36501241.0,0.0,0.0,2.0,250.0
2017,36501251.0,1045.0,756.0,3.0,150.0
2017,36501261.0,455.0,280.0,4.0,150.0
2017,36503381.0,0.0,0.0,3.0,250.0
2017,36503391.0,4070.0,3920.0,2.0,300.0
2017,37200291.0,6940.0,6540.0,5.0,150.0
2017,37200341.0,0.0,0.0,,0.0
2017,37503311.0,540.0,500.0,3.0,250.0
2017,37503321.0,0.0,0.0,5.0,300.0
2017,37503331.0,1024.0,655.0,3.0,150.0
2017,38200211.0,0.0,0.0,,0.0
2017,38200291.0,0.0,0.0,3.0,200.0
2017,39200221.0,0.0,0.0,3.0,250.0
2017,39200231.0,3029.0,3000.0,4.0,80.0
2017,39200241.0,220.0,0.0,5.0,150.0
2017,39503381.0,0.0,0.0,3.0,200.0
2017,40200281.0,1760.0,1520.0,,0.0
2017,40201211.0,0.0,0.0,4.0,150.0
2017,40201221.0,212.0,0.0,3.0,150.0
2017,40502271.0,0.0,0.0,,0.0
2017,40502281.0,616.0,100.0,,0.0
2017,40600211.0,1818.0,1800.0,,0.0
2017,40600311.0,1625.0,1580.0,3.0,150.0
2017,40600341.0,660.0,600.0,3.0,200.0
2017,40600391.0,540.0,190.0,5.0,100.0
2017,40700211.0,0.0,0.0,,0.0
2017,40700231.0,1296.0,1261.0,4.0,250.0
2017,40700251.0,0.0,0.0,3.0,200.0
2017,40700261.0,576.0,360.0,5.0,100.0
2017,40700271.0,29.0,0.0,5.0,200.0
2017,40700281.0,360.0,360.0,3.0,200.0
2017,40700291.0,0.0,0.0,1.0,300.0
2017,40700351.0,0.0,0.0,,0.0
2017,40700361.0,225.0,0.0,4.0,150.0
2017,40700371.0,0.0,0.0,3.0,150.0
2017,40700381.0,600.0,0.0,4.0,200.0
2017,41201341.0,2540.0,2210.0,5.0,200.0
2017,41600281.0,0.0,0.0,,0.0
2017,41600351.0,0.0,0.0,,0.0
2017,41700241.0,490.0,490.0,3.0,250.0
2017,41700251.0,0.0,0.0,3.0,150.0
2017,41700261.0,225.0,225.0,4.0,200.0
2017,41700271.0,0.0,0.0,4.0,90.0
2017,41700281.0,0.0,0.0,,0.0
2017,42200211.0,160.0,150.0,5.0,100.0
2017,42200221.0,2682.0,2500.0,4.0,200.0
2017,42200251.0,4176.0,3488.0,4.0,300.0
2017,42200331.0,250.0,0.0,5.0,300.0
2017,42200341.0,1247.0,740.0,4.0,150.0
2017,42502201.0,0.0,0.0,,0.0
2017,42502231.0,2400.0,1860.0,3.0,350.0
2017,42502251.0,0.0,0.0,4.0,150.0
2017,42600241.0,32.0,32.0,3.0,200.0
2017,42600371.0,1228.0,1000.0,3.0,100.0
2017,42700241.0,0.0,0.0,3.0,250.0
2017,42700371.0,480.0,480.0,4.0,100.0
2017,43200221.0,300.0,300.0,4.0,100.0
2017,43200331.0,0.0,0.0,3.0,200.0
2017,44200231.0,67.0,0.0,,0.0
2017,44200241.0,0.0,0.0,4.0,200.0
2017,44200301.0,0.0,0.0,,0.0
2017,44200381.0,0.0,0.0,3.0,200.0
2017,44200391.0,1460.0,1330.0,3.0,100.0
2017,45200221.0,1334.0,1178.0,4.0,100.0
2017,45200261.0,0.0,0.0,3.0,200.0
2017,45200311.0,2400.0,2100.0,5.0,200.0
2017,45200391.0,4370.0,4180.0,3.0,250.0
2017,46200211.0,1272.0,1200.0,3.0,300.0
2017,46200231.0,0.0,0.0,4.0,150.0
2017,46200241.0,1154.0,1030.0,4.0,100.0
2017,46200251.0,55.0,55.0,3.0,130.0
2017,46200261.0,74.0,74.0,3.0,100.0
2017,46200271.0,0.0,0.0,3.0,150.0
2017,46200281.0,224.0,73.0,3.0,200.0
2017,46200291.0,2607.0,2100.0,4.0,200.0
2017,46200301.0,30.0,30.0,2.0,250.0
2017,46504311.0,562.0,500.0,5.0,300.0
2017,46504321.0,1379.0,1250.0,3.0,150.0
2017,46504331.0,205.0,200.0,3.0,200.0
2017,47200211.0,2140.0,2082.0,5.0,200.0
2017,47200251.0,280.0,280.0,5.0,350.0
2017,47200291.0,240.0,240.0,,0.0
2017,47504341.0,0.0,0.0,,0.0
2017,48200231.0,20.0,20.0,3.0,250.0
2017,48200241.0,156.0,84.0,3.0,200.0
2017,48200261.0,3529.0,3368.0,4.0,200.0
2017,48200291.0,897.0,350.0,3.0,200.0
2017,48200301.0,0.0,0.0,,0.0
2017,48501211.0,0.0,0.0,,0.0
2017,48501231.0,43.0,43.0,4.0,100.0
2017,48501241.0,22.0,22.0,,0.0
2017,48501271.0,2680.0,2530.0,4.0,200.0
2017,48501281.0,0.0,0.0,4.0,200.0
2017,48503321.0,200.0,200.0,,0.0
2017,48503331.0,460.0,0.0,3.0,150.0
2017,48503371.0,474.0,300.0,4.0,200.0
2017,48503391.0,1170.0,880.0,3.0,300.0
2017,48504331.0,0.0,0.0,3.0,200.0
2017,49200201.0,2360.0,2000.0,3.0,200.0
2017,49200211.0,720.0,0.0,4.0,200.0
2017,49200391.0,22.0,20.0,,0.0
2017,49503311.0,0.0,0.0,4.0,100.0
2017,49503321.0,0.0,0.0,,0.0
2017,49503331.0,0.0,0.0,4.0,150.0
2017,49503341.0,0.0,0.0,,0.0
2017,49504351.0,0.0,0.0,,0.0
2017,50200211.0,14643.0,14240.0,5.0,200.0
2017,50200231.0,288.0,204.0,3.0,150.0
2017,50200241.0,350.0,0.0,5.0,200.0
2017,50200271.0,390.0,100.0,2.0,250.0
2017,50200291.0,240.0,240.0,2.0,200.0
2017,50200341.0,0.0,0.0,4.0,250.0
2017,50200391.0,12095.0,11683.0,3.0,300.0
2017,50201271.0,36.0,0.0,,0.0
2017,50201291.0,140.0,140.0,3.0,80.0
2017,50201331.0,0.0,0.0,4.0,150.0
2017,50201351.0,0.0,0.0,,0.0
2017,50201371.0,1541.0,1260.0,2.0,200.0
2017,50201381.0,165.0,0.0,3.0,60.0
2017,50300211.0,722.0,630.0,4.0,200.0
2017,50505341.0,0.0,0.0,,0.0
2017,50505351.0,355.0,240.0,4.0,200.0
2017,50505361.0,504.0,350.0,5.0,200.0
2017,50700211.0,0.0,0.0,4.0,100.0
2017,50700221.0,0.0,0.0,,0.0
2017,50700241.0,0.0,0.0,4.0,150.0
2017,50700261.0,0.0,0.0,4.0,150.0
2017,50700281.0,129.0,129.0,4.0,200.0
2017,50700291.0,0.0,0.0,,0.0
2017,50700321.0,0.0,0.0,4.0,200.0
2017,50700331.0,0.0,0.0,4.0,250.0
2017,50700351.0,860.0,500.0,4.0,200.0
2017,50700361.0,619.0,465.0,3.0,300.0
2017,50700371.0,760.0,0.0,3.0,250.0
2017,50700381.0,740.0,0.0,3.0,200.0
2017,51200261.0,232.0,12.0,4.0,150.0
2017,51200271.0,0.0,0.0,4.0,150.0
2017,51200281.0,0.0,0.0,4.0,150.0
2017,51200291.0,250.0,250.0,4.0,100.0
2017,51200331.0,860.0,0.0,3.0,250.0
2017,51200351.0,957.0,0.0,2.0,250.0
2017,51201221.0,200.0,200.0,3.0,200.0
2017,51201251.0,1570.0,850.0,3.0,200.0
2017,51201281.0,750.0,600.0,4.0,150.0
2017,51201321.0,0.0,0.0,,0.0
2017,51201341.0,6480.0,6100.0,4.0,150.0
2017,51201351.0,0.0,0.0,4.0,120.0
2017,51201371.0,0.0,0.0,3.0,150.0
2017,51502221.0,462.0,450.0,,0.0
2017,51502241.0,0.0,0.0,3.0,150.0
2017,51502281.0,360.0,340.0,5.0,200.0
2017,51504371.0,247.0,0.0,3.0,200.0
2017,51504381.0,3360.0,600.0,2.0,200.0
2017,51504391.0,40.0,0.0,3.0,200.0
2017,51505341.0,0.0,0.0,5.0,80.0
2017,51505361.0,2625.0,960.0,3.0,300.0
2017,51505371.0,669.0,600.0,,0.0
2017,51700201.0,420.0,420.0,5.0,200.0
2017,51700211.0,0.0,0.0,4.0,100.0
2017,51700221.0,420.0,300.0,2.0,200.0
2017,51700231.0,650.0,0.0,5.0,200.0
2017,51700271.0,0.0,0.0,4.0,150.0
2017,51700281.0,242.0,200.0,3.0,180.0
2017,51700311.0,264.0,0.0,4.0,200.0
2017,51700321.0,0.0,0.0,4.0,200.0
2017,51700351.0,0.0,0.0,,0.0
2017,51700361.0,0.0,0.0,5.0,100.0
2017,51700371.0,0.0,0.0,5.0,80.0
2017,51700381.0,0.0,0.0,,0.0
2017,51700391.0,0.0,0.0,3.0,500.0
2017,52201231.0,0.0,0.0,3.0,200.0
2017,52201251.0,700.0,320.0,3.0,250.0
2017,52201261.0,2473.0,1700.0,4.0,250.0
2017,52502271.0,663.0,0.0,2.0,200.0
2017,52504301.0,50.0,50.0,3.0,200.0
2017,52600241.0,70.0,0.0,1.0,300.0
2017,52600251.0,0.0,0.0,4.0,100.0
2017,52600261.0,120.0,0.0,,0.0
2017,52600271.0,1620.0,1300.0,2.0,120.0
2017,52600291.0,23.0,20.0,4.0,100.0
2017,52700221.0,0.0,0.0,5.0,200.0
2017,52700241.0,180.0,0.0,3.0,200.0
2017,52700251.0,0.0,0.0,4.0,300.0
2017,52700301.0,0.0,0.0,,0.0
2017,52700311.0,0.0,0.0,2.0,150.0
2017,52700321.0,0.0,0.0,,0.0
2017,52700331.0,0.0,0.0,,0.0
2017,52700341.0,325.0,0.0,4.0,200.0
2017,52700351.0,0.0,0.0,3.0,80.0
2017,52700361.0,0.0,0.0,4.0,100.0
2017,52700371.0,0.0,0.0,,0.0
2017,52700381.0,2780.0,2500.0,2.0,150.0
2017,52700391.0,0.0,0.0,5.0,300.0
2017,53200221.0,0.0,0.0,,0.0
2017,53200241.0,545.0,500.0,4.0,150.0
2017,53200251.0,8440.0,8000.0,3.0,300.0
2017,53200261.0,0.0,0.0,3.0,250.0
2017,53200281.0,564.0,460.0,3.0,230.0
2017,53201281.0,1140.0,1140.0,5.0,150.0
2017,53502221.0,0.0,0.0,3.0,100.0
2017,53505351.0,1635.0,1500.0,3.0,200.0
2017,53505361.0,2699.0,2400.0,3.0,200.0
2017,53505371.0,0.0,0.0,4.0,200.0
2017,53505381.0,0.0,0.0,,0.0
2017,53600201.0,0.0,0.0,4.0,160.0
2017,53600211.0,43.0,43.0,3.0,100.0
2017,54200231.0,0.0,0.0,4.0,110.0
2017,54200241.0,3506.0,3080.0,4.0,200.0
2017,54200251.0,280.0,0.0,5.0,200.0
2017,54200261.0,0.0,0.0,,0.0
2017,54200331.0,0.0,0.0,3.0,150.0
2017,54502261.0,0.0,0.0,4.0,150.0
2017,54502281.0,2385.0,2200.0,5.0,200.0
2017,54505351.0,540.0,540.0,3.0,200.0
2017,54505361.0,1224.0,1000.0,5.0,200.0
2017,54505371.0,1586.0,1500.0,4.0,100.0
2017,54505391.0,261.0,261.0,4.0,150.0
2017,55200221.0,0.0,0.0,5.0,150.0
2017,55200361.0,0.0,0.0,,0.0
2017,55502211.0,4684.0,4530.0,4.0,300.0
2017,55502221.0,2278.0,2008.0,3.0,300.0
2017,56200201.0,0.0,0.0,2.0,200.0
2017,56200241.0,0.0,0.0,,0.0
2017,56200301.0,0.0,0.0,3.0,300.0
2017,56200311.0,0.0,0.0,,0.0
2017,56200331.0,1060.0,900.0,3.0,300.0
2017,56200341.0,400.0,300.0,4.0,200.0
2017,56200381.0,0.0,0.0,,0.0
2017,56200391.0,840.0,840.0,4.0,200.0
2017,57200201.0,3112.0,2640.0,3.0,200.0
2017,57200211.0,1880.0,1780.0,3.0,250.0
2017,57200231.0,2.0,0.0,5.0,200.0
2017,57200351.0,0.0,0.0,3.0,100.0
2017,57200371.0,0.0,0.0,4.0,100.0
2017,58200281.0,1190.0,900.0,3.0,150.0
2017,58200321.0,0.0,0.0,5.0,200.0
2017,59200261.0,1192.0,1000.0,4.0,250.0
2017,59200311.0,665.0,120.0,3.0,300.0
2017,59200321.0,0.0,0.0,,0.0
2017,60201321.0,506.0,400.0,2.0,100.0
2017,60201341.0,0.0,0.0,,0.0
2017,60700311.0,12.0,12.0,5.0,100.0
2017,60700341.0,0.0,0.0,3.0,200.0
2017,60700351.0,0.0,0.0,,0.0
2017,60700361.0,0.0,0.0,,0.0
2017,60700371.0,0.0,0.0,4.0,200.0
2017,60700391.0,1400.0,1288.0,3.0,300.0
2017,61200201.0,348.0,240.0,4.0,50.0
2017,61200281.0,1278.0,1200.0,5.0,200.0
2017,61201301.0,6236.0,5200.0,3.0,180.0
2017,61600261.0,0.0,0.0,,0.0
2017,61600271.0,1384.0,1374.0,5.0,50.0
2017,61600291.0,1170.0,750.0,3.0,300.0
2017,61700231.0,0.0,0.0,2.0,200.0
2017,61700241.0,0.0,0.0,,0.0
2017,61700251.0,0.0,0.0,3.0,300.0
2017,61700261.0,0.0,0.0,3.0,200.0
2017,61700271.0,0.0,0.0,4.0,100.0
2017,61700291.0,0.0,0.0,4.0,150.0
2017,61700301.0,356.0,250.0,3.0,200.0
2017,61700311.0,390.0,240.0,4.0,300.0
2017,61700331.0,4839.0,4640.0,3.0,300.0
2017,61700341.0,0.0,0.0,,0.0
2017,61700351.0,2426.0,2030.0,4.0,150.0
2017,61700361.0,0.0,0.0,4.0,120.0
2017,61700371.0,0.0,0.0,5.0,80.0
2017,61700381.0,0.0,0.0,5.0,100.0
2017,61700391.0,0.0,0.0,,0.0
2017,62200221.0,0.0,0.0,5.0,210.0
2017,62200251.0,0.0,0.0,3.0,200.0
2017,62200261.0,354.0,135.0,4.0,150.0
2017,62200271.0,6970.0,6600.0,3.0,300.0
2017,62700201.0,0.0,0.0,3.0,200.0
2017,62700301.0,430.0,300.0,4.0,200.0
2017,62700311.0,40.0,0.0,3.0,100.0
2017,62700321.0,0.0,0.0,5.0,70.0
2017,62700331.0,0.0,0.0,3.0,100.0
2017,62700351.0,0.0,0.0,,0.0
2017,62700361.0,1151.0,650.0,5.0,100.0
2017,62700371.0,0.0,0.0,,0.0
2017,63200201.0,0.0,0.0,,0.0
2017,63200291.0,0.0,0.0,4.0,100.0
2017,63200391.0,4250.0,3800.0,3.0,200.0
2017,63502241.0,120.0,120.0,3.0,200.0
2017,63502251.0,120.0,120.0,5.0,150.0
2017,63502261.0,812.0,800.0,4.0,100.0
2017,63502271.0,6000.0,5350.0,4.0,200.0
2017,63502281.0,0.0,0.0,,0.0
2017,63502291.0,170.0,152.0,4.0,200.0
2017,64200221.0,100.0,0.0,4.0,300.0
2017,64200231.0,420.0,360.0,4.0,200.0
2017,64200241.0,1095.0,815.0,4.0,200.0
2017,64200261.0,320.0,0.0,2.0,200.0
2017,64200301.0,15.0,15.0,4.0,200.0
2017,64200311.0,15662.0,15000.0,1.0,250.0
2017,64200381.0,2060.0,1500.0,4.0,300.0
2017,64504361.0,0.0,0.0,3.0,150.0
2017,64504381.0,0.0,0.0,,0.0
2017,64504391.0,240.0,200.0,3.0,100.0
2017,65200241.0,1970.0,1920.0,3.0,300.0
2017,65200281.0,555.0,300.0,4.0,100.0
2017,65200371.0,280.0,280.0,4.0,200.0
2017,66200201.0,940.0,790.0,3.0,200.0
2017,66200231.0,1935.0,1600.0,4.0,250.0
2017,66200241.0,2100.0,2000.0,3.0,250.0
2017,66200271.0,314.0,170.0,4.0,200.0
2017,66200281.0,6514.0,5700.0,2.0,250.0
2017,66200331.0,0.0,0.0,,0.0
2017,66504341.0,0.0,0.0,5.0,150.0
2017,66504351.0,0.0,0.0,4.0,100.0
2017,66504361.0,0.0,0.0,,0.0
2017,67200211.0,0.0,0.0,,0.0
2017,67200221.0,0.0,0.0,3.0,200.0
2017,67200311.0,0.0,0.0,3.0,150.0
2017,67200381.0,59.0,0.0,3.0,150.0
2017,67502211.0,11310.0,7000.0,,0.0
2017,67502261.0,883.0,0.0,5.0,150.0
2017,67502271.0,9484.0,9324.0,3.0,200.0
2017,67502281.0,0.0,0.0,3.0,200.0
2017,68200301.0,75.0,0.0,3.0,100.0
2017,68200381.0,1699.0,1447.0,3.0,300.0
2017,69200331.0,1000.0,1000.0,4.0,300.0
2017,69200341.0,0.0,0.0,4.0,100.0
2017,70201301.0,3760.0,3400.0,4.0,200.0
2017,70201331.0,0.0,0.0,4.0,100.0
2017,71200311.0,0.0,0.0,,0.0
2017,71200341.0,0.0,0.0,,0.0
2017,71200381.0,1002.0,0.0,4.0,150.0
2017,71201321.0,0.0,0.0,3.0,50.0
2017,71201351.0,70.0,0.0,3.0,300.0
2017,71504351.0,204.0,193.0,5.0,120.0
2017,71504361.0,160.0,150.0,3.0,150.0
2017,72200341.0,111.0,100.0,5.0,150.0
2017,72200351.0,48.0,48.0,4.0,200.0
2017,72200391.0,1000.0,600.0,3.0,200.0
2017,72504311.0,106800.0,102500.0,4.0,250.0
2017,72504321.0,100.0,100.0,4.0,200.0
2017,72504331.0,0.0,0.0,4.0,700.0
2017,72505391.0,10.0,0.0,5.0,200.0
2017,72600381.0,2928.0,2480.0,4.0,150.0
2017,73200301.0,0.0,0.0,5.0,100.0
2017,73200311.0,3628.0,2760.0,5.0,140.0
2017,73200321.0,1271.0,1264.0,4.0,100.0
2017,73200331.0,0.0,0.0,5.0,100.0
2017,73200381.0,1132.0,320.0,3.0,300.0
2017,73505301.0,24370.0,23500.0,3.0,400.0
2017,73505311.0,70.0,0.0,4.0,150.0
2017,74200301.0,0.0,0.0,,0.0
2017,76200351.0,0.0,0.0,,0.0
2017,76200391.0,0.0,0.0,5.0,250.0
2017,79200361.0,0.0,0.0,3.0,100.0
2017,79200371.0,0.0,0.0,4.0,60.0
2017,79200381.0,4968.0,4800.0,4.0,150.0
2017,80200351.0,0.0,0.0,,0.0
2017,80200381.0,0.0,0.0,4.0,150.0
2017,80700311.0,0.0,0.0,3.0,150.0
2017,80700321.0,0.0,0.0,,0.0
2017,80700331.0,0.0,0.0,2.0,200.0
2017,80700361.0,0.0,0.0,4.0,100.0
2017,80700371.0,0.0,0.0,2.0,200.0
2017,81200301.0,300.0,300.0,4.0,100.0
2017,81200351.0,450.0,450.0,3.0,200.0
2017,81200381.0,110.0,0.0,,0.0
2017,81200391.0,750.0,500.0,4.0,200.0
2017,81201341.0,0.0,0.0,,0.0
2017,81201351.0,0.0,0.0,5.0,80.0
2017,81201391.0,0.0,0.0,,0.0
2017,81600331.0,420.0,0.0,,0.0
2017,81600351.0,5320.0,5000.0,2.0,250.0
2017,81600361.0,0.0,0.0,4.0,120.0
2017,81700301.0,0.0,0.0,2.0,100.0
2017,81700321.0,0.0,0.0,5.0,150.0
2017,81700331.0,240.0,0.0,3.0,250.0
2017,81700341.0,795.0,770.0,3.0,120.0
2017,81700351.0,1388.0,860.0,3.0,200.0
2017,81700371.0,1980.0,0.0,5.0,300.0
2017,81700381.0,0.0,0.0,,0.0
2017,82201361.0,350.0,0.0,4.0,100.0
2017,82201391.0,3084.0,3072.0,2.0,200.0
2017,82504341.0,0.0,0.0,3.0,250.0
2017,82504381.0,50.0,50.0,3.0,250.0
2017,82700301.0,60.0,0.0,4.0,200.0
2017,82700311.0,320.0,0.0,3.0,200.0
2017,82700321.0,210.0,0.0,2.0,200.0
2017,82700331.0,0.0,0.0,,0.0
2017,82700341.0,0.0,0.0,3.0,200.0
2017,82700351.0,0.0,0.0,3.0,200.0
2017,82700361.0,0.0,0.0,4.0,100.0
2017,82700371.0,603.0,578.0,,0.0
2017,82700381.0,0.0,0.0,,0.0
2017,83200351.0,1391.0,1070.0,2.0,100.0
2017,83200361.0,5130.0,4800.0,3.0,200.0
2017,83201311.0,0.0,0.0,4.0,150.0
2017,83201321.0,380.0,0.0,3.0,300.0
2017,83201351.0,0.0,0.0,2.0,200.0
2017,83504351.0,278.0,50.0,4.0,200.0
2017,83504361.0,788.0,500.0,,0.0
2017,83504371.0,0.0,0.0,3.0,100.0
2017,83504381.0,1350.0,1000.0,3.0,150.0
2017,83700301.0,0.0,0.0,3.0,100.0
2017,83700311.0,0.0,0.0,,0.0
2017,83700321.0,1156.0,880.0,5.0,200.0
2017,84200361.0,518.0,440.0,3.0,200.0
2017,84200371.0,0.0,0.0,4.0,250.0
2017,84504331.0,0.0,0.0,5.0,100.0
2017,85200331.0,960.0,0.0,4.0,100.0
2017,85504301.0,686.0,200.0,3.0,150.0
2017,85504371.0,86.0,55.0,,0.0
2017,85504381.0,0.0,0.0,5.0,150.0
2017,85504391.0,5510.0,5170.0,3.0,200.0
2017,87200381.0,1755.0,1700.0,5.0,180.0
2017,87504391.0,400.0,400.0,5.0,100.0
2017,89200321.0,2797.0,2364.0,4.0,250.0
2017,89504311.0,960.0,600.0,4.0,200.0
2017,90600321.0,4199.0,0.0,3.0,200.0
2017,90700221.0,1100.0,500.0,2.0,300.0
2017,90700231.0,27.0,0.0,4.0,300.0
2017,90700241.0,0.0,0.0,4.0,200.0
2017,91200371.0,286.0,270.0,4.0,200.0
2017,91200381.0,650.0,500.0,4.0,150.0
2017,91200391.0,745.0,100.0,,0.0
2017,91505301.0,120.0,0.0,5.0,150.0
2017,91505311.0,1.0,0.0,,0.0
2017,91505321.0,552.0,300.0,,0.0
2017,91505331.0,630.0,600.0,4.0,150.0
2017,91600341.0,900.0,0.0,1.0,300.0
2017,91700311.0,0.0,0.0,4.0,200.0
2017,92200341.0,0.0,0.0,,0.0
2017,92200361.0,1126.0,1080.0,3.0,350.0
2017,92200381.0,0.0,0.0,,0.0
2017,92200391.0,0.0,0.0,,0.0
2017,92505311.0,0.0,0.0,4.0,200.0
2017,92505331.0,0.0,0.0,3.0,150.0
2017,93200341.0,36.0,0.0,4.0,100.0
2017,93200361.0,0.0,0.0,2.0,300.0
2017,93200371.0,1664.0,1500.0,2.0,100.0
2017,93505311.0,905.0,900.0,5.0,150.0
2017,93505321.0,1498.0,540.0,3.0,200.0
2017,93505331.0,2050.0,2000.0,3.0,150.0
2017,93505341.0,0.0,0.0,,0.0
2017,94200321.0,600.0,0.0,3.0,150.0
2017,94200331.0,1149.0,1000.0,2.0,300.0
2017,94200341.0,660.0,420.0,3.0,200.0
2017,94200351.0,420.0,270.0,3.0,250.0
2017,94200371.0,6205.0,5500.0,3.0,200.0
2017,110400141.0,628.0,540.0,4.0,200.0
2017,110400201.0,1540.0,820.0,5.0,200.0
2017,110400311.0,1166.0,1080.0,3.0,300.0
2017,110400331.0,0.0,0.0,3.0,200.0
2017,110400361.0,2380.0,1750.0,3.0,300.0
2017,110500151.0,893.0,770.0,,0.0
2017,110500161.0,60.0,60.0,4.0,100.0
2017,110500301.0,2180.0,1600.0,4.0,400.0
2017,110501101.0,150.0,150.0,,0.0
2017,110501121.0,4203.0,4066.0,5.0,150.0
2017,110501141.0,4570.0,4000.0,3.0,300.0
2017,110501201.0,120.0,0.0,,0.0
2017,110501231.0,0.0,0.0,4.0,150.0
2017,110501261.0,480.0,300.0,3.0,300.0
2017,110501271.0,1460.0,840.0,3.0,300.0
2017,110501281.0,0.0,0.0,4.0,150.0
2017,110501291.0,500.0,500.0,1.0,100.0
2017,110503311.0,470.0,400.0,3.0,200.0
2017,110503321.0,0.0,0.0,2.0,200.0
2017,110503371.0,0.0,0.0,2.0,200.0
2017,110503381.0,146.0,0.0,3.0,200.0
2017,110600111.0,224.0,200.0,5.0,100.0
2017,110600141.0,900.0,500.0,4.0,200.0
2017,110600151.0,213.0,0.0,4.0,200.0
2017,110600161.0,0.0,0.0,4.0,100.0
2017,110600171.0,0.0,0.0,,0.0
2017,110600181.0,660.0,600.0,4.0,80.0
2017,110600191.0,0.0,0.0,4.0,50.0
2017,110600211.0,0.0,0.0,3.0,200.0
2017,110600231.0,162.0,150.0,,0.0
2017,110600241.0,0.0,0.0,4.0,70.0
2017,110600251.0,0.0,0.0,2.0,100.0
2017,110600261.0,1546.0,1360.0,3.0,250.0
2017,110600281.0,1384.0,1240.0,4.0,150.0
2017,110600291.0,1120.0,1000.0,4.0,170.0
2017,110600301.0,180.0,180.0,5.0,150.0
2017,110600331.0,11662.0,10300.0,4.0,300.0
2017,110600361.0,0.0,0.0,,0.0
2017,110600371.0,420.0,420.0,4.0,150.0
2017,110600381.0,167.0,167.0,,0.0
2017,110601161.0,0.0,0.0,4.0,100.0
2017,110700101.0,6.0,0.0,5.0,200.0
2017,110700131.0,2796.0,2640.0,2.0,150.0
2017,110700151.0,32.0,0.0,4.0,80.0
2017,110700251.0,10.0,10.0,3.0,100.0
2017,110700261.0,0.0,0.0,,0.0
2017,110700341.0,0.0,0.0,4.0,300.0
2017,110700391.0,525.0,180.0,3.0,200.0
2017,110701101.0,0.0,0.0,3.0,150.0
2017,110701141.0,70.0,60.0,5.0,100.0
2017,110701151.0,0.0,0.0,4.0,300.0
2017,111201111.0,4.0,4.0,3.0,150.0
2017,111201191.0,300.0,100.0,5.0,150.0
2017,111202141.0,0.0,0.0,,0.0
2017,111202151.0,560.0,0.0,3.0,300.0
2017,111204131.0,1580.0,1340.0,3.0,200.0
2017,111500131.0,408.0,0.0,4.0,200.0
2017,111500141.0,120.0,0.0,5.0,150.0
2017,111501211.0,0.0,0.0,,0.0
2017,111501241.0,0.0,0.0,5.0,100.0
2017,111501291.0,0.0,0.0,,0.0
2017,111600201.0,500.0,500.0,5.0,200.0
2017,111600211.0,0.0,0.0,,0.0
2017,111600221.0,500.0,500.0,,0.0
